Source,Lead_Id,Disposition,DispositionDate,CreditResponse,MonitoringRate,AdditionalEquipment
GOOGLEPPC,INBOUND CALLBACK,ANSWERING MACHINE,1/15/14 2:36 PM,,0,0
PROTECT AMERICA,INBOUND VOICEMAIL,NO TCPA,12/28/13 10:08 AM,,0,0
BINGPPC,151757,ANSWERING MACHINE,1/6/14 10:21 AM,APPROVED 0,0,0
GOOGLEPPC,INBOUND,NOT SERVICABLE,12/28/13 12:30 PM,,0,0
GOOGLEPPC,151902,ANSWERING MACHINE,1/14/14 12:02 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/29/13 11:18 AM,,0,0
GOOGLEPPC,151974,,NULL,,0,0
BINGPPC,INBOUND,SOLD,12/29/13 6:32 PM,APPROVED 0,47.99,0
PROTECT AMERICA,INBOUND CALLBACK,NOT INTERESTED,1/10/14 10:07 AM,,0,0
BINGPPC,152076,BAD PHONE,12/31/13 4:15 PM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/30/13 8:04 AM,,0,0
GOOGLEPPC,INBOUND,PNS,12/30/13 9:33 AM,,0,0
BINGPPC,INBOUND,SOLD,12/30/13 9:44 AM,APPROVED DCS,0,0
BINGPPC,INBOUND,DNC,12/30/13 9:50 AM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/30/13 12:14 PM,APPROVED 0,31.99,0
GOOGLEPPC,INBOUND,DROPPED CALL,12/30/13 12:27 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/30/13 1:53 PM,APPROVED DCS,0,0
PROTECT AMERICA,INBOUND,SOLD,12/30/13 2:37 PM,APPROVED 0,42.99,39.5
GOOGLEPPC,INBOUND,NOT SERVICABLE,12/30/13 1:37 PM,,0,0
GOOGLEPPC,INBOUND CALLBACK,ANSWERING MACHINE,1/6/14 10:31 AM,,0,0
BINGPPC,152179,CALLBACK,12/30/13 5:16 PM,,0,0
GOOGLEPPC,INBOUND,DROPPED CALL,12/30/13 2:57 PM,,0,0
GOOGLEPPC,INBOUND,CALLBACK,12/30/13 3:42 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/30/13 3:41 PM,APPROVED DCS,0,0
BINGPPC,INBOUND,SOLD,12/31/13 2:07 PM,APPROVED 0,66.98,0
GOOGLE CALL METRICS,INBOUND CALLBACK,CALLBACK,1/7/14 2:25 PM,,0,0
BINGPPC,INBOUND,PNS,12/31/13 10:27 AM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/31/13 12:01 PM,APPROVED 0,35.99,0
PROTECT AMERICA,INBOUND,PNS,12/31/13 12:17 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/31/13 2:04 PM,,0,0
GOOGLEPPC,152427,CALLBACK,12/31/13 2:17 PM,,0,0
PROTECT AMERICA,MANUAL,SOLD,12/31/13 3:08 PM,APPROVED DCS,0,0
GOOGLE CALL METRICS,INBOUND,PNS,12/31/13 2:59 PM,,0,0
PROTECT AMERICA,INBOUND,CALLBACK,12/31/13 3:18 PM,,0,0
GOOGLEPPC,152595,SOLD,1/1/14 2:32 PM,APPROVED 0,31.99,0
GOOGLEPPC,152620,ANSWERING MACHINE,1/9/14 9:25 AM,,0,0
GOOGLEPPC,152630,NO ANSWER,1/9/14 9:32 AM,,0,0
GOOGLEPPC,INBOUND CALLBACK,DNC,1/11/14 2:37 PM,,0,0
GOOGLEPPC,152699,KILL LEAD,1/6/14 1:05 PM,,0,0
PROTECT AMERICA,152717,CALLBACK,1/8/14 10:57 AM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/2/14 12:03 PM,APPROVED 0,24.99,0
GOOGLEPPC,152730,ANSWERING MACHINE,1/9/14 10:04 AM,,0,0
GOOGLEPPC,152759,CALLBACK,1/9/14 10:57 AM,,0,0
GOOGLEPPC,INBOUND,PNS,1/2/14 1:18 PM,,0,0
PROTECT AMERICA,INBOUND CALLBACK,CALLBACK,1/10/14 8:37 AM,,0,0
BINGPPC,INBOUND,NOT SERVICABLE,1/2/14 2:25 PM,,0,0
GOOGLEPPC,INBOUND,PNS,1/2/14 3:05 PM,,0,0
GOOGLE CALL METRICS,INBOUND,PNS,1/2/14 2:55 PM,,0,0
GOOGLE CALL METRICS,INBOUND,PNS,1/2/14 4:03 PM,,0,0
GOOGLEPPC,INBOUND,PNS,1/2/14 3:32 PM,,0,0
GOOGLEPPC,152830,DNC,1/5/14 5:48 PM,,0,0
GOOGLEPPC,152858,DNC,1/4/14 3:37 PM,,0,0
GOOGLEPPC,152892,UNDER CONTRACT,1/3/14 9:22 AM,,0,0
GOOGLE CALL METRICS,INBOUND,DROPPED CALL,1/2/14 8:37 PM,,0,0
GOOGLEPPC,152909,UNDER CONTRACT,1/12/14 2:19 PM,,0,0
GOOGLEPPC,152917,UNDER CONTRACT,1/4/14 3:36 PM,,0,0
BINGPPC,152953,ANSWERING MACHINE,1/3/14 10:41 AM,,0,0
PROTECT AMERICA,INBOUND,TRANSFER,1/3/14 10:22 AM,,0,0
PROTECT AMERICA,INBOUND,KILL LEAD,1/3/14 11:12 AM,,0,0
GOOGLEPPC,153040,BAD PHONE,1/5/14 5:53 PM,,0,0
GOOGLEPPC,153055,NOT INTERESTED,1/3/14 1:55 PM,,0,0
GOOGLEPPC,153061,DNC,1/9/14 1:08 PM,,0,0
GOOGLE CALL METRICS,INBOUND,PNS,1/3/14 3:49 PM,,0,0
BINGPPC,153098,,NULL,,0,0
GOOGLEPPC,153218,ANSWERING MACHINE,1/9/14 3:20 PM,,0,0
BINGPPC,INBOUND,SOLD,1/4/14 11:59 AM,APPROVED 0,53.99,99
GOOGLEPPC,INBOUND,PNS,1/4/14 2:44 PM,,0,0
GOOGLE CALL METRICS,INBOUND,PNS,1/4/14 5:45 PM,,0,0
BINGPPC,153273,SOLD,1/6/14 8:37 PM,APPROVED 0,61.98,79.05
BINGPPC,INBOUND,PNS,1/5/14 10:40 AM,,0,0
PROTECT AMERICA,153408,SOLD,1/5/14 5:38 PM,APPROVED 0,31.99,0
BINGPPC,153486,BAD PHONE,1/6/14 9:01 AM,,0,0
BINGPPC,151634,UNDER CONTRACT,12/30/13 11:40 AM,,0,0
GOOGLEPPC,151675,DNC,1/7/14 8:48 AM,,0,0
PROTECT AMERICA,151724,SOLD,12/28/13 2:09 PM,APPROVED DCS,0,0
PROTECT AMERICA,INBOUND,HAS PA,12/28/13 8:51 AM,,0,0
GOOGLEPPC,151811,DNC,1/2/14 8:28 AM,,0,0
BINGPPC,INBOUND,PNS,12/28/13 3:17 PM,,0,0
GOOGLEPPC,151842,SOLD,12/28/13 4:37 PM,APPROVED DCS,0,0
BINGPPC,151903,NO ANSWER,1/14/14 5:41 PM,,0,0
PROTECT AMERICA,151973,CALLBACK,1/12/14 5:17 PM,,0,0
GOOGLEPPC,151982,NOT INTERESTED,1/11/14 5:43 PM,,0,0
GOOGLEPPC,151988,UNDER CONTRACT,1/9/14 11:37 AM,,0,0
GOOGLEPPC,152002,CALLBACK,1/1/14 11:45 AM,,0,0
GOOGLEPPC,152015,CALLBACK,1/1/14 11:18 AM,,0,0
BINGPPC,152073,BAD PHONE,12/31/13 8:47 AM,,0,0
PROTECT AMERICA,INBOUND,DROPPED CALL,12/30/13 8:41 AM,,0,0
GOOGLEPPC,INBOUND,PNS,12/30/13 10:00 AM,,0,0
GOOGLE CALL METRICS,INBOUND,PNS,12/30/13 11:19 AM,,0,0
PROTECT AMERICA,152123,HAS PA,12/30/13 11:28 AM,,0,0
GOOGLEPPC,INBOUND,CALLBACK,1/2/14 3:51 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/30/13 3:32 PM,,0,0
GOOGLEPPC,152208,DNC,12/30/13 4:05 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/30/13 4:59 PM,APPROVED 0,51.99,79.05
GOOGLE CALL METRICS,INBOUND,UNDER CONTRACT,12/30/13 5:45 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/30/13 6:37 PM,APPROVED 0,47.99,0
BINGPPC,152339,NO TCPA,1/1/14 6:18 PM,,0,0
BINGPPC,INBOUND,SOLD,12/31/13 12:27 PM,APPROVED 0,54.99,0
BINGPPC,152601,ANSWERING MACHINE,1/13/14 5:46 PM,,0,0
GOOGLEPPC,INBOUND CALLBACK,UNDER CONTRACT,1/8/14 2:48 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/1/14 3:33 PM,APPROVED 0,47.99,0
PROTECT AMERICA,152666,SOLD,1/3/14 1:58 PM,APPROVED DCS,0,0
GOOGLEPPC,INBOUND,PNS,1/2/14 11:07 AM,,0,0
GOOGLEPPC,152752,KILL LEAD,1/7/14 12:05 PM,,0,0
GOOGLEPPC,152769,CALLBACK,1/9/14 10:00 AM,,0,0
GOOGLEPPC,152794,CALLBACK,1/8/14 4:33 PM,,0,0
BINGPPC,152844,SOLD,1/6/14 8:59 PM,APPROVED DCS,0,0
GOOGLEPPC,INBOUND,CALLBACK,1/2/14 4:57 PM,,0,0
BINGPPC,152866,BAD PHONE,1/3/14 11:53 AM,,0,0
BINGPPC,152904,KILL LEAD,1/3/14 11:26 AM,,0,0
BINGPPC,152981,DNC,1/6/14 8:32 AM,,0,0
BINGPPC,152987,SOLD,1/3/14 10:38 AM,APPROVED 0,46.99,198
GOOGLE MAPS,INBOUND,KILL LEAD,1/3/14 10:56 AM,,0,0
BINGPPC,INBOUND,PNS,1/3/14 12:08 PM,,0,0
BINGPPC,INBOUND,DNC,1/3/14 2:36 PM,,0,0
PROTECT AMERICA,INBOUND,NOT SERVICABLE,1/3/14 3:09 PM,,0,0
GOOGLE MAPS,INBOUND,SOLD,1/3/14 4:48 PM,APPROVED 0,44.99,0
BINGPPC,153203,DNC,1/5/14 3:26 PM,,0,0
PROTECT AMERICA,INBOUND CALLBACK,ANSWERING MACHINE,1/9/14 3:07 PM,,0,0
GOOGLEPPC,INBOUND,PNS,1/4/14 10:25 AM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/4/14 12:21 PM,APPROVED DCS,0,0
GOOGLE MAPS,INBOUND CALLBACK,PNS,1/14/14 10:32 AM,,0,0
GOOGLEPPC,INBOUND,PNS,1/4/14 2:30 PM,,0,0
PROTECT AMERICA,INBOUND,PNS,1/4/14 2:29 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/4/14 3:29 PM,APPROVED 0,46.99,0
GOOGLEPPC,INBOUND,SOLD,1/6/14 8:59 PM,APPROVED 0,54.99,177.55
GOOGLEPPC,153282,KILL LEAD,1/7/14 1:40 PM,,0,0
GOOGLEPPC,153314,DNC,1/11/14 10:35 AM,,0,0
BINGPPC,INBOUND VOICEMAIL,,NULL,,0,0
BINGPPC,INBOUND CALLBACK,DROPPED CALL,1/9/14 3:02 PM,,0,0
GOOGLEPPC,153383,KILL LEAD,1/9/14 8:36 AM,,0,0
GOOGLEPPC,INBOUND,DROPPED CALL,1/5/14 3:19 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/5/14 3:45 PM,APPROVED DCS,0,0
GOOGLEPPC,153415,,NULL,,0,0
GOOGLEPPC,INBOUND,SOLD,1/5/14 7:11 PM,APPROVED 0,54.98,0
PROTECT AMERICA,INBOUND VOICEMAIL,HAS PA,1/6/14 8:44 AM,,0,0
BINGPPC,153495,BAD PHONE,1/6/14 8:37 AM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/6/14 10:15 AM,APPROVED 0,44.99,0
GOOGLEPPC,INBOUND,SOLD,1/6/14 10:03 AM,APPROVED DCS,0,0
GOOGLEPPC,INBOUND,PNS,1/6/14 11:42 AM,,0,0
GOOGLEPPC,153541,NO ANSWER,1/8/14 9:46 AM,,0,0
GOOGLEPPC,153545,DNC,1/14/14 11:36 AM,,0,0
GOOGLE CALL METRICS,INBOUND,PNS,1/6/14 12:39 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/6/14 3:21 PM,APPROVED DCS,0,0
GOOGLEPPC,153574,DROPPED CALL,1/9/14 12:10 PM,,0,0
BINGPPC,INBOUND,PNS,1/6/14 3:14 PM,,0,0
PROTECT AMERICA,153589,SOLD,1/7/14 8:35 AM,APPROVED 0,56.99,0
PROTECT AMERICA,153616,CALLBACK,1/8/14 9:30 AM,,0,0
BINGPPC,153623,BAD PHONE,1/7/14 9:03 AM,,0,0
GOOGLEPPC,INBOUND CALLBACK,NO ANSWER,1/15/14 11:30 AM,APPROVED 0,0,0
GOOGLEPPC,INBOUND,PNS,1/7/14 9:09 AM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/7/14 11:00 AM,APPROVED 0,59.98,0
BINGPPC,INBOUND,PNS,1/7/14 10:30 AM,,0,0
BINGPPC,INBOUND,CALLBACK,1/12/14 4:10 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/7/14 12:12 PM,APPROVED 0,45.99,0
GOOGLEPPC,INBOUND,HAS PA,1/14/14 11:22 AM,APPROVED 0,54.98,59.05
PROTECT AMERICA,INBOUND,PNS,1/7/14 1:01 PM,,0,0
GOOGLEPPC,153733,CALLBACK,1/9/14 12:29 PM,,0,0
GOOGLEPPC,152082,DNC,NULL,,0,0
GOOGLEPPC,INBOUND,SOLD,12/30/13 9:06 AM,APPROVED 0,42.99,0
BINGPPC,152106,KILL LEAD,1/5/14 6:36 PM,,0,0
BINGPPC,INBOUND,PNS,12/30/13 10:08 AM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/30/13 10:23 AM,,0,0
BINGPPC,INBOUND,UNDER CONTRACT,12/30/13 12:07 PM,,0,0
GOOGLE MAPS,INBOUND,KILL LEAD,12/30/13 2:01 PM,,0,0
GOOGLE CALL METRICS,INBOUND,PNS,12/30/13 2:48 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/30/13 4:08 PM,,0,0
GOOGLEPPC,152289,ANSWERING MACHINE,1/1/14 9:28 AM,,0,0
GOOGLEPPC,152299,DNC,12/31/13 7:19 PM,,0,0
GOOGLEPPC,152323,BAD PHONE,1/2/14 11:19 AM,,0,0
GOOGLEPPC,INBOUND,PNS,12/31/13 7:46 AM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/31/13 9:49 AM,APPROVED 0,35.99,0
GOOGLEPPC,INBOUND,CALLBACK,12/31/13 10:47 AM,,0,0
BINGPPC,INBOUND,PNS,12/31/13 11:35 AM,,0,0
GOOGLEPPC,INBOUND,PNS,12/31/13 12:58 PM,,0,0
GOOGLEPPC,INBOUND,NOT SERVICABLE,12/31/13 2:24 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/31/13 2:59 PM,,0,0
BINGPPC,152471,CALLBACK,1/1/14 9:18 AM,,0,0
GOOGLEPPC,152492,UNDER CONTRACT,1/1/14 11:38 AM,,0,0
PROTECT AMERICA,INBOUND,PNS,1/1/14 3:35 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/1/14 6:13 PM,APPROVED DCS,0,0
GOOGLEPPC,INBOUND,UNDER CONTRACT,1/1/14 5:39 PM,,0,0
BINGPPC,152665,ANSWERING MACHINE,1/9/14 3:24 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/2/14 11:38 AM,APPROVED 0,54.99,158
GOOGLEPPC,152683,SOLD,1/2/14 10:29 AM,APPROVED DCS,0,0
PROTECT AMERICA,INBOUND,PNS,1/2/14 10:36 AM,,0,0
GOOGLE CALL METRICS,INBOUND CALLBACK,CALLBACK,1/9/14 3:08 PM,,0,0
BINGPPC,INBOUND,SOLD,1/2/14 12:14 PM,APPROVED DCS,0,0
BINGPPC,INBOUND CALLBACK,DNC,1/11/14 1:05 PM,APPROVED 0,0,0
BINGPPC,INBOUND,PNS,1/2/14 1:04 PM,,0,0
PROTECT AMERICA,INBOUND,PNS,1/2/14 2:58 PM,,0,0
BINGPPC,INBOUND,SOLD,1/2/14 4:01 PM,APPROVED DCS,0,0
GOOGLEPPC,152849,NOT INTERESTED,1/14/14 5:37 PM,APPROVED 0,0,0
GOOGLEPPC,INBOUND,,1/2/14 5:38 PM,APPROVED 0,0,0
GOOGLEPPC,152861,KILL LEAD,1/12/14 2:07 PM,,0,0
GOOGLEPPC,152913,UNDER CONTRACT,1/8/14 8:36 AM,,0,0
GOOGLEPPC,152971,UNDER CONTRACT,1/14/14 8:37 AM,,0,0
BINGPPC,152977,PNS FOLLOWUP,1/10/14 10:19 AM,,0,0
GOOGLEPPC,INBOUND,PNS,1/3/14 9:34 AM,,0,0
PROTECT AMERICA,INBOUND CALLBACK,ANSWERING MACHINE,1/3/14 2:47 PM,,0,0
BINGPPC,INBOUND,PNS,1/3/14 10:30 AM,,0,0
BINGPPC,INBOUND,PNS,1/3/14 11:10 AM,,0,0
GOOGLEPPC,153044,SOLD,1/3/14 2:02 PM,APPROVED 0,31.99,0
GOOGLE CALL METRICS,INBOUND,PNS,1/3/14 1:23 PM,,0,0
GOOGLEPPC,153057,KILL LEAD,1/5/14 2:21 PM,,0,0
GOOGLEPPC,INBOUND,PNS,1/3/14 2:28 PM,,0,0
GOOGLEPPC,153062,CALLBACK,1/3/14 2:20 PM,,0,0
GOOGLEPPC,INBOUND,PNS,1/3/14 3:04 PM,,0,0
GOOGLEPPC,153088,SOLD,1/3/14 4:17 PM,APPROVED 0,51.99,0
PROTECT AMERICA,INBOUND,PNS,1/3/14 4:38 PM,,0,0
BINGPPC,INBOUND,TRANSFER,1/3/14 6:10 PM,,0,0
GOOGLEPPC,153139,ANSWERING MACHINE,1/15/14 11:32 AM,,0,0
BINGPPC,INBOUND CALLBACK,KILL LEAD,1/10/14 12:01 PM,,0,0
GOOGLEPPC,153222,UNDER CONTRACT,1/4/14 10:57 AM,,0,0
GOOGLEPPC,INBOUND,PNS,1/4/14 11:21 AM,,0,0
PROTECT AMERICA,INBOUND CALLBACK,NOT SERVICABLE,1/4/14 12:05 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/4/14 2:58 PM,APPROVED DCS,0,0
GOOGLEPPC,153265,CALLBACK,1/9/14 2:34 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/5/14 2:41 PM,APPROVED 0,47.99,0
PROTECT AMERICA,153283,HAS PA,1/4/14 6:51 PM,,0,0
GOOGLEPPC,153333,NOT INTERESTED,1/15/14 11:34 AM,,0,0
GOOGLEPPC,INBOUND,DROPPED CALL,1/5/14 10:02 AM,,0,0
PROTECT AMERICA,INBOUND,SOLD,1/5/14 1:07 PM,APPROVED 0,31.99,69.45
GOOGLEPPC,153389,NO ANSWER,1/9/14 10:41 AM,,0,0
PROTECT AMERICA,INBOUND,SOLD,1/5/14 4:15 PM,APPROVED 0,47.99,199
GOOGLEPPC,INBOUND,PNS,1/5/14 4:12 PM,,0,0
PROTECT AMERICA,153421,SOLD,1/7/14 10:48 AM,APPROVED 0,49.99,0
GOOGLEPPC,153437,SOLD,1/6/14 11:56 AM,APPROVED 0,36.99,0
BINGPPC,INBOUND,PNS,1/6/14 8:35 AM,,0,0
PROTECT AMERICA,153501,ANSWERING MACHINE,1/9/14 11:19 AM,,0,0
PROTECT AMERICA,INBOUND,PNS,1/6/14 10:01 AM,,0,0
GOOGLEPPC,INBOUND CALLBACK,KILL LEAD,1/10/14 8:23 AM,,0,0
GOOGLEPPC,INBOUND,PNS,1/6/14 10:53 AM,,0,0
BINGPPC,153533,ANSWERING MACHINE,1/8/14 10:00 AM,,0,0
GOOGLEPPC,153540,SOLD,1/6/14 12:43 PM,APPROVED 0,51.99,0
BINGPPC,INBOUND,NOT SERVICABLE,1/6/14 12:52 PM,,0,0
GOOGLEPPC,INBOUND,UNDER CONTRACT,1/6/14 2:15 PM,,0,0
GOOGLEPPC,INBOUND,CALLBACK,1/9/14 12:52 PM,,0,0
GOOGLEPPC,153591,CALLBACK,1/12/14 11:07 AM,,0,0
BINGPPC,153629,DNC,1/14/14 8:20 AM,,0,0
GOOGLEPPC,153686,KILL LEAD,1/7/14 10:34 AM,,0,0
GOOGLEPPC,INBOUND,PNS,1/7/14 10:04 AM,,0,0
GOOGLE CALL METRICS,INBOUND,SOLD,1/7/14 11:05 AM,APPROVED DCS,41.99,0
BINGPPC,INBOUND,UNDER CONTRACT,1/7/14 1:39 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/28/13 12:25 PM,,0,0
PROTECT AMERICA,INBOUND,TRANSFER,12/28/13 2:23 PM,,0,0
PROTECT AMERICA,INBOUND CALLBACK,CALLBACK,1/14/14 9:19 AM,,0,0
GOOGLEPPC,INBOUND,PNS,12/28/13 4:08 PM,,0,0
GOOGLEPPC,151845,SOLD,12/28/13 5:08 PM,APPROVED 0,61.98,0
PROTECT AMERICA,INBOUND,SOLD,12/28/13 5:53 PM,APPROVED DCS,0,0
PROTECT AMERICA,151867,CALLBACK,12/30/13 3:51 PM,,0,0
PROTECT AMERICA,INBOUND VOICEMAIL,TRANSFER,12/30/13 11:15 AM,,0,0
GOOGLEPPC,151959,DNC,NULL,,0,0
PROTECT AMERICA,INBOUND,DROPPED CALL,12/29/13 2:11 PM,,0,0
BINGPPC,152089,CALLBACK,12/31/13 4:11 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/30/13 11:41 AM,APPROVED 0,51.99,0
PROTECT AMERICA,INBOUND,CALLBACK,12/30/13 11:53 AM,,0,0
GOOGLEPPC,152146,DNC,1/10/14 11:30 AM,,0,0
BINGPPC,INBOUND,PNS,12/30/13 1:21 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/30/13 3:32 PM,,0,0
PROTECT AMERICA,INBOUND,NOT SERVICABLE,12/30/13 4:01 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/30/13 4:13 PM,,0,0
GOOGLEPPC,152225,DNC,1/12/14 6:27 PM,,0,0
BINGPPC,152358,ANSWERING MACHINE,12/31/13 12:58 PM,,0,0
PROTECT AMERICA,INBOUND CALLBACK,SOLD,1/6/14 6:48 PM,APPROVED 0,54.99,194.05
PROTECT AMERICA,152403,UNDER CONTRACT,12/31/13 12:25 PM,,0,0
BINGPPC,INBOUND,PNS,12/31/13 12:22 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/31/13 2:19 PM,APPROVED 0,42.99,0
BINGPPC,INBOUND,NOT SERVICABLE,12/31/13 1:39 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/31/13 2:20 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/31/13 3:51 PM,,0,0
PROTECT AMERICA,INBOUND,DROPPED CALL,12/31/13 8:08 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,1/1/14 12:07 PM,APPROVED 0,54.99,0
GOOGLEPPC,152590,BAD PHONE,1/9/14 10:40 AM,,0,0
GOOGLEPPC,152592,SOLD,1/1/14 1:37 PM,APPROVED DCS,0,0
GOOGLEPPC,INBOUND,PNS,1/1/14 3:31 PM,,0,0
GOOGLEPPC,152628,CALLBACK,1/9/14 10:33 AM,,0,0
PROTECT AMERICA,INBOUND,,1/1/14 8:45 PM,APPROVED 0,0,0
GOOGLEPPC,INBOUND,PNS,1/2/14 9:13 AM,,0,0
PROTECT AMERICA,INBOUND,PNS,1/2/14 9:49 AM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/2/14 11:06 AM,APPROVED 0,43.99,0
GOOGLEPPC,152725,KILL LEAD,1/5/14 5:02 PM,,0,0
PROTECT AMERICA,152763,NOT INTERESTED,1/14/14 3:34 PM,,0,0
GOOGLEPPC,152779,SOLD,1/2/14 1:24 PM,APPROVED DCS,0,0
GOOGLEPPC,INBOUND,PNS,1/2/14 1:30 PM,,0,0
BINGPPC,INBOUND,PNS,1/2/14 2:01 PM,,0,0
GOOGLEPPC,INBOUND,PNS,1/2/14 3:38 PM,,0,0
BINGPPC,INBOUND,DROPPED CALL,1/2/14 3:19 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,1/3/14 11:57 AM,APPROVED 0,31.99,0
GOOGLEPPC,INBOUND,KILL LEAD,1/2/14 5:55 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,1/2/14 6:51 PM,APPROVED DCS,41.99,39.5
GOOGLEPPC,152888,BAD PHONE,1/9/14 9:46 AM,,0,0
GOOGLEPPC,152951,SOLD,1/3/14 8:43 AM,APPROVED DCS,0,0
GOOGLEPPC,152979,ANSWERING MACHINE,1/9/14 9:50 AM,,0,0
BINGPPC,INBOUND,PNS,1/3/14 10:04 AM,,0,0
GOOGLEPPC,INBOUND,PNS,1/3/14 10:18 AM,,0,0
BINGPPC,INBOUND,SOLD,1/3/14 11:30 AM,APPROVED 0,69.98,0
GOOGLEPPC,152996,KILL LEAD,1/13/14 2:46 PM,,0,0
GOOGLEPPC,INBOUND,PNS,1/3/14 11:09 AM,,0,0
GOOGLEPPC,153009,DNC,1/8/14 5:21 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,1/3/14 12:26 PM,APPROVED DCS,29.99,99
GOOGLEPPC,153068,HAS PA,1/3/14 4:06 PM,,0,0
GOOGLEPPC,INBOUND,PNS,1/3/14 4:24 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/3/14 5:15 PM,APPROVED 0,31.99,0
PROTECT AMERICA,INBOUND,PNS,1/3/14 9:19 PM,,0,0
GOOGLEPPC,153191,SOLD,1/4/14 4:06 PM,APPROVED 0,44.99,0
GOOGLEPPC,153205,BAD PHONE,1/7/14 2:15 PM,,0,0
BINGPPC,INBOUND,,NULL,,0,0
GOOGLE CALL METRICS,INBOUND,SOLD,1/4/14 11:26 AM,APPROVED DCS,0,0
PROTECT AMERICA,INBOUND,TRANSFER,1/4/14 12:30 PM,,0,0
GOOGLEPPC,INBOUND,CALLBACK,1/9/14 3:47 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/4/14 1:49 PM,APPROVED 0,31.99,0
PROTECT AMERICA,153272,DNC,1/6/14 1:55 PM,,0,0
GOOGLEPPC,INBOUND,PNS,1/5/14 5:23 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/5/14 7:09 PM,APPROVED DCS,0,0
BINGPPC,153476,ANSWERING MACHINE,1/8/14 9:42 AM,,0,0
PROTECT AMERICA,INBOUND,TRANSFER,1/8/14 11:54 AM,,0,0
GOOGLEPPC,153526,DNC,NULL,,0,0
BINGPPC,INBOUND CALLBACK,NOT SERVICABLE,1/6/14 11:44 AM,,0,0
GOOGLEPPC,INBOUND,PNS,1/6/14 12:01 PM,,0,0
PROTECT AMERICA,INBOUND,DROPPED CALL,1/6/14 1:41 PM,,0,0
GOOGLEPPC,153561,ANSWERING MACHINE,1/9/14 11:27 AM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/8/14 11:21 AM,APPROVED 0,42.99,0
GOOGLEPPC,INBOUND,SOLD,1/6/14 4:48 PM,APPROVED 0,59.98,0
PROTECT AMERICA,INBOUND,PNS,1/6/14 4:53 PM,,0,0
GOOGLEPPC,INBOUND CALLBACK,CALLBACK,1/10/14 8:12 AM,,0,0
BINGPPC,153694,BAD PHONE,1/8/14 2:37 PM,,0,0
GOOGLEPPC,153699,DROPPED CALL,1/13/14 10:05 AM,,0,0
GOOGLEPPC,153713,SOLD,1/7/14 11:48 AM,APPROVED DCS,0,0
GOOGLEPPC,INBOUND CALLBACK,ANSWERING MACHINE,1/7/14 12:15 PM,,0,0
GOOGLEPPC,151363,DNC,1/7/14 2:39 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/26/13 5:34 PM,APPROVED 0,39.99,0
GOOGLEPPC,INBOUND CALLBACK,KILL LEAD,12/31/13 6:27 PM,,0,0
BINGPPC,INBOUND,PNS,12/26/13 6:41 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,1/3/14 8:40 PM,APPROVED DCS,0,0
BINGPPC,INBOUND,TRANSFER,12/26/13 8:08 PM,,0,0
